,player,position,player_id,games,carries,ru_yards,xRush_yards,ru_TD,ru_xTD,fantasy_points,team_carries,team_ru_xTD,carry_share,ru_xTD_share,targets,receptions,cp,re_yards,air_yards,modeled_yards,xRec_yards,re_TD,re_xTD,team_targets,team_air_yards,team_re_xTD,target_share,air_yard_share,re_xTD_share,team_target_index,adj_target_share,adj_air_yard_share,adj_re_xTD_share,aDOT,RACR,WOPR,new_WOPR_0,new_WOPR_0.5,new_WOPR_1,BPI,xRec,opps,wOpps,xTD,OPPO,OPPO_0ppr,carries_share,targets_share,team_opps,opps_share,team_wOpps,wOpps_share,team_xTD,xTD_share,team_OPPO,OPPO_share,team_OPPO_0ppr,OPPO_0ppr_share,total_yards,TD,FP,FP_0ppr,PAO,PAO_0ppr,team,opp_share,wOpp_share,FP_pg,OPPO_pg,OPPO_0ppr_pg,PAO_pg,yards,xYards
0,A.J. Brown,WR,00-0035676,13,2,10,8.737350940704346,0,0.03695525315459958,1.0,377,10.302719237104313,0.005305039787798408,0.0035869416902586816,105,63,7.8983254,869,1218.0,1636.6106716975337,908.1847801957626,5,5.7644936023280025,389,2992.0,21.694230027962476,0.2699228791773779,5.803346260866831,0.265715519513619,11.731027218803703,3.1664726426076837,4.974236058098376,3.3116733245584453,157.1965909090909,8.96489038855293,9.47039457143103,3.482601065610065,3.3528874613871373,3.2562072610614026,19.101977760342738,64.22029691934586,107,212,5.801448855482602,190.7212031658882,126.50090624654233,0.06876456876456877,3.6053681258828316,766,1.860794646825043,1155,2.4305604673876386,31.99694926506679,0.1813125622515654,890.8635043175964,2.828408348387429,631.1316204639223,2.6525496259311545,879,5,180.9,117.9,-9.821203165888178,-8.600906246542321,TEN,0.13968668407310705,0.18354978354978355,13.915384615384616,14.6708617819914,9.730838942041718,-0.7554771666067843,879,916.922131136467
1,A.J. Dillon,RB,00-0036265,17,187,803,754.3776540756226,5,6.292030296550216,110.30000000000001,404,13.149942966407439,0.4628712871287129,0.4784834666297566,37,34,11.038705,313,14.0,247.13937878608704,193.7967672095983,2,0.6283327725250274,570,3925.0,39.031614805106074,0.06491228070175438,0.06093980929469855,0.016098047074466146,14.445146626753147,1.1158046454903265,0.06867542808655568,0.33721389286672176,15.933333333333334,,1.6531491646873404,0.7752738308357188,0.8943931929954653,0.9804885864793432,2.628178815397573,29.379091382026672,224,261,6.920363069075243,165.71871192500024,136.33962054297353,7.606894483496868,1.0736608654540343,974,3.8168266583262502,1544,2.820863737757944,52.18155777151351,0.13262086002448065,1253.6246335533501,2.22147956290873,877.1409278241041,2.5950264136043772,1116,7,187.6,153.6,21.881288074999773,17.260379457026453,GB,0.2299794661190965,0.16904145077720206,11.035294117647059,9.748159525000014,8.019977678998444,1.2871345926470443,1116,948.1744212852209
2,A.J. Green,WR,00-0027942,16,0,0,0.0,0,0.0,0.0,406,16.90467213875038,0.0,0.0,92,54,9.475935,848,1109.0,1427.386317599914,756.5762592506351,3,6.358003217494115,544,4140.0,30.04964057484176,0.16911764705882354,4.302691044699089,0.21158333663455461,16.405343976938855,2.774433172570542,4.495837672207013,3.6748181061938636,199.04126984126984,12.32139607765746,6.967434019113547,3.2482071291348755,3.0764224500296335,2.9513355445907994,25.692624753128477,55.438119292259216,92,184,6.358003217494115,169.24376452228742,113.8056452300282,0.0,2.637033525216123,950,1.5289998832778644,1494,1.9227794549526391,46.95431271359214,0.13540829052862757,1219.9750758347225,2.1804407314166916,848.1261402604295,2.1240591050817224,848,3,156.8,102.8,-12.44376452228742,-11.005645230028202,ARI,0.0968421052631579,0.12315930388219545,9.8,10.577735282642964,7.112852826876763,-0.7777352826429631,848,756.5762592506351
3,Aaron Jones,RB,00-0033293,15,171,799,727.6924849003553,4,5.07727134994495,103.9,363,11.935363407919114,0.47107438016528924,0.4253972984665201,65,52,11.060361,391,56.0,476.94763085054,326.6009329229975,6,2.9305591436568648,504,3975.0,35.01776826591231,0.12896825396825398,0.3264763848011187,0.08368777591430884,15.199068684516881,1.9601973501857088,0.36233926103483916,1.1577758676051173,13.333333333333332,-34.43906926406926,3.202316450295092,1.5279840468338053,1.6853279466739675,1.7999924487100032,5.670086491077344,48.8261182308197,236,301,8.007830493601816,202.30244297476588,153.47632474394618,7.161908195240944,1.9825219872895394,867,4.141511419577874,1371,3.35573879121369,46.95313167383142,0.17054944384178003,1109.8257549861453,2.748700185559449,779.4586799303075,2.9446612951721187,1190,10,231.0,179.0,28.69755702523412,25.52367525605382,GB,0.2722029988465975,0.21954777534646244,15.4,13.48682953165106,10.231754982929745,1.913170468348941,1190,1054.293417823353
4,Aaron Rodgers,QB,00-0023459,5,4,3,10.074071645736694,1,0.45688830495838817,6.3,134,5.8602564731646085,0.029850746268656716,0.07796387530999356,1,1,0.84331936,-4,-4.0,4.947469711303711,4.172296972950448,0,0.057389337569475174,166,354.0,10.898626104230061,0.006024096385542169,-0.011299435028248588,0.005265740564051534,0.9348633516270304,0.030156882310549367,-0.010563427702000344,0.020332846470122727,-4.0,1.0,0.04047749225441954,0.02155058561808654,0.02488746188881687,0.02734918560919618,-0.031774156803230036,0.8433193564414978,5,6,0.5142776425278633,5.353622073477392,4.510302717035894,0.1499706744868035,0.03225806451612903,300,0.08562498142589675,466,0.06708779554239382,16.75888257739467,0.03068686949460164,381.2667093554152,0.06509286123196295,272.77515300899876,0.07495102361750906,-1,1,6.8999999999999995,5.8999999999999995,1.5463779265226072,1.389697282964105,GB,0.016666666666666666,0.012875536480686695,1.38,1.0707244146954784,0.9020605434071788,0.3092755853045215,-1,14.246368618687143
5,Adam Humphries,WR,00-0032009,17,0,0,0.0,0,0.0,0.0,425,12.37848300625167,0.0,0.0,62,41,11.487273,383,419.0,676.3621276600752,425.5919148064386,0,1.8705035601742566,534,4042.0,24.184143409249373,0.11610486891385768,1.7944176625723651,0.07734421387275064,16.10377515383336,1.8697267032540608,1.6690143031721694,1.3052503152409827,125.18214285714285,16.911959327970695,4.240410371114538,1.7103337792916002,1.7594647772045546,1.7939610406892157,14.502356901992592,42.19589972496033,62,124,1.8705035601742566,95.97811256664973,53.7822128416894,0.0,1.989545338209255,959,1.1255247268623212,1493,1.4265784349197965,36.56262641550104,0.05115889484846308,1136.6267055016153,1.453429878737081,781.7058555226916,1.191124599847356,383,0,79.3,38.3,-16.678112566649727,-15.482212841689403,WAS,0.06465067778936393,0.08305425318151373,4.664705882352941,5.645771327449984,3.163659578922906,-0.9810654450970437,383,425.5919148064386
6,Adam Prentice,RB,00-0036727,4,3,5,10.288461923599243,0,0.010942557142003317,0.5,109,1.1521694288067172,0.027522935779816515,0.009497350709379905,3,3,2.396045,16,1.0,23.822542667388916,19.136155631453818,0,0.020527519518509507,92,536.0,5.275841556722298,0.03260869565217391,0.0056179775280898875,0.003890852160325785,2.2316092909806535,0.09047064693164811,0.004743779239861698,0.015028152066829212,1.0,,0.18793879544978714,0.059939805490575954,0.07043295467813358,0.07798847284019839,0.2171926626660773,2.3960450291633606,6,9,0.031470076660512825,5.527327244631744,3.1312822154683833,0.11632940702708144,0.12267080745341614,201,0.11999634352575529,293,0.1206858275726882,6.428010985529015,0.0048957720718523145,213.88173385024675,0.09941705814929021,150.86405380130418,0.08423701807779346,21,0,5.1,2.0999999999999996,-0.42732724463174354,-1.0312822154683832,NO,0.029850746268656716,0.030716723549488054,1.275,1.381831811157936,0.7828205538670958,-0.10683181115793605,21,29.42461755505306
7,Adam Shaheen,TE,00-0033896,7,0,0,0.0,0,0.0,0.0,143,6.961945282414215,0.0,0.0,16,12,4.706444,110,92.0,146.65293059527176,93.7376228480808,0,1.411988178268075,253,1853.0,13.431472980300896,0.06324110671936758,0.3482888511851771,0.10512534108053152,7.62969122456899,0.48251011696878987,0.3775185688104634,0.7401724808539553,43.75,9.621774193548386,0.8954801747134852,0.5244649102379563,0.5151457304024508,0.5092299387086767,7.675865443222189,10.620188891887665,16,32,1.411988178268075,28.465880246304195,17.84569135441653,0.0,0.43445198592257417,396,0.2801149715064809,649,0.33970037324963637,20.39341826271511,0.06923744514422997,521.5853832421892,0.375419300052973,355.02372107487855,0.3410489481066839,110,0,23.0,11.0,-5.465880246304195,-6.845691354416532,MIA,0.04040404040404041,0.04930662557781202,3.2857142857142856,4.066554320900599,2.5493844792023617,-0.7808400351863138,110,93.7376228480808
8,Adam Thielen,WR,00-0030035,13,1,2,4.990458011627197,0,0.006200576062987184,0.2,327,12.258368526261275,0.0030581039755351682,0.0005058239234449187,95,67,8.396606,726,903.0,1315.146661926643,752.2425984810668,10,6.623325947788544,467,3467.0,23.815066232695244,0.20342612419700215,3.477316504769681,0.27811494971597045,14.083264039026554,2.86490381950219,3.740942571091332,4.258992360829685,130.52588522588522,10.933711930496013,6.403621144350863,3.318143293285388,3.171448435562037,3.067235994525055,17.195973104996735,61.46974450349808,96,191,6.629526523851531,176.97020929587669,115.5004647923786,0.02857142857142857,2.6463330606747246,794,1.560259632269906,1261,1.958179892768094,36.07343475895652,0.18377863289565222,1019.2840564313656,2.2719755215179305,699.6574932399517,2.1774480758552284,728,10,199.79999999999998,132.8,22.829790704123326,17.2995352076214,MIN,0.12090680100755667,0.1514670896114195,15.369230769230768,13.613093022759745,8.884651137875277,1.7561377464710226,728,757.233056492694
9,Adam Trautman,TE,00-0036422,11,0,0,0.0,0,0.0,0.0,317,7.719718405023537,0.0,0.0,43,27,7.536856,263,245.0,451.67224957991857,278.5958505826586,2,2.5256048468872905,322,2688.0,20.587035501375794,0.13354037267080746,1.0249377622408797,0.12267938464080994,9.710516103996897,1.2967459393536227,0.9373400958911285,1.1328300588005522,72.46428571428572,15.811439057594216,2.830753037327176,1.2032847576191361,1.2376264862849968,1.2626997999487546,11.502912096939493,29.700320839881897,43,86,2.5256048468872905,72.7135349794715,43.01321413958961,0.0,1.4088644025057069,639,0.743665909821435,961,0.9629079728828877,28.30675390639933,0.08922269417534043,746.8966731599468,1.0167263567052907,536.3429012468952,0.8397358457623172,263,2,65.3,38.300000000000004,-7.413534979471505,-4.713214139589607,NO,0.06729264475743349,0.08949011446409989,5.9363636363636365,6.610321361770136,3.910292194508146,-0.6739577254064999,263,278.5958505826586
