,player,position,player_id,games,carries,ru_yards,xRush_yards,ru_TD,ru_xTD,fantasy_points,team_carries,team_ru_xTD,carry_share,ru_xTD_share,targets,receptions,cp,re_yards,air_yards,modeled_yards,xRec_yards,re_TD,re_xTD,team_targets,team_air_yards,team_re_xTD,target_share,air_yard_share,re_xTD_share,team_target_index,adj_target_share,adj_air_yard_share,adj_re_xTD_share,aDOT,RACR,WOPR,new_WOPR_0,new_WOPR_0.5,new_WOPR_1,BPI,xRec,opps,wOpps,xTD,OPPO,OPPO_0ppr,carries_share,targets_share,team_opps,opps_share,team_wOpps,wOpps_share,team_xTD,xTD_share,team_OPPO,OPPO_share,team_OPPO_0ppr,OPPO_0ppr_share,total_yards,TD,FP,FP_0ppr,PAO,PAO_0ppr,team,opp_share,wOpp_share,FP_pg,OPPO_pg,OPPO_0ppr_pg,PAO_pg,yards,xYards
287,Jeff Driskel,QB,00-0032436,3,3,13,11.131643056869507,0,0.017461511139075903,1.3,63,0.9269787915155219,0.047619047619047616,0.018837012560479403,0,0,0.0,0,0.0,0.0,0.0,0,0.0,104,0.0,3.918543331557885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.017461511139075903,1.217933372521406,1.217933372521406,0.16203703703703703,0.0,167,0.054310850439882694,271,0.033411829134720704,4.8455221230734065,0.0036036387195360602,200.81967132135094,0.018752387872048113,135.3273024742192,0.027641674874488553,13,0,1.3,1.3,0.08206662747859395,0.08206662747859395,DEN,0.017964071856287425,0.01107011070110701,0.43333333333333335,0.4059777908404687,0.4059777908404687,0.02735554249286465,13,11.131643056869507
288,Jeff Smith,WR,00-0035510,8,0,0,0.0,0,0.0,0.0,174,2.1393128551024345,0.0,0.0,37,17,4.9675055,167,468.0,622.3109943075688,304.8569448314927,0,1.6641754670999944,240,2355.0,9.606468480313197,0.15416666666666667,1.653398007545717,0.17323488548475807,7.104532839962997,1.095282146160962,1.5290989358308258,1.2189133569454855,99.85984848484848,4.133131053012347,2.8969980787520577,1.1912698509870663,1.154518754992722,1.1274705630418995,10.783810697259785,21.92030441761017,37,74,1.6641754670999944,62.39105170335941,40.47074728574924,0.0,1.1597463156467038,414,0.682141801805354,654,0.8570913844837853,11.74578133541563,0.14168282377964997,478.0875274251307,1.0037714962523008,326.3090188513602,0.9709910170850482,167,0,33.7,16.7,-28.691051703359406,-23.770747285749238,NYJ,0.0893719806763285,0.11314984709480122,4.2125,7.798881462919926,5.058843410718655,-3.5863814629199258,167,304.8569448314927
289,Jeffery Wilson,RB,00-0034115,11,126,600,525.7938990592957,7,5.01471051711768,102.0,302,9.790479844457257,0.41721854304635764,0.5122027313050124,28,13,7.0015464,133,51.0,207.95670357358176,157.4410352587298,3,1.0416006715968251,377,2240.0,16.438576796790585,0.07427055702917772,0.21047571104462404,0.06336319040710288,9.354301572617945,0.8288621646623497,0.21160917043925676,0.5921843948712259,13.366666666666667,-3.0936147186147185,1.3591259608656634,0.6785122344147437,0.7346520261163878,0.7757707125184912,2.6489481143955147,21.14673101902008,154,182,6.056311188714505,125.80809158310967,104.66136056408959,4.471528480652208,0.807861975422951,679,2.515522119292066,1056,1.9370552568899007,26.229056641247844,0.23090083915524218,822.3056306738775,1.6671656153277472,562.2597407300394,2.0210763526966744,733,10,146.3,133.3,20.491908416890336,28.638639435910417,SF,0.2268041237113402,0.17234848484848486,13.3,11.437099234828151,9.514669142189963,1.8629007651718492,733,683.2349343180255
290,Jeremy McNichols,RB,00-0033955,15,47,204,194.68332415819168,1,1.0611546037941366,26.4,447,14.619918169716971,0.10514541387024609,0.07258280049693873,17,12,8.990205,55,8.0,110.08230447769165,82.509672080922,0,0.4207681210245937,440,2894.0,24.03577596193645,0.038636363636363635,-0.02265963628955675,0.017505909594553167,10.804810360777058,0.5032377428307123,0.005539376279705022,0.2631480705172572,-4.333333333333333,,0.7888261820821396,0.370844673013338,0.4192302433632573,0.4545190474910574,1.3639197748750091,12.801373660564423,64,81,1.4819227248187303,49.41220963338817,36.61083597282375,1.4908442811668619,0.5364586183232196,887,1.0662077916631918,1327,0.9082829778763548,38.65569413165342,0.03833646654414233,1037.6071929319614,0.7137727285403308,748.3844154163115,0.7445474579910558,259,1,43.9,31.900000000000002,-5.512209633388175,-4.71083597282375,TEN,0.07215332581736189,0.06103993971363979,2.9266666666666667,3.294147308892545,2.44072239818825,-0.3674806422258783,259,277.19299623911365
291,Jeremy Sprinkle,TE,00-0033528,3,0,0,0.0,0,0.0,0.0,72,1.3954721745196783,0.0,0.0,3,1,2.4307268,6,6.0,22.46779441833496,18.17580665496098,0,0.022164544323459268,78,489.0,2.979964751400985,0.038461538461538464,0.04452662248497698,0.007437854529332585,2.308973172987974,0.08880666049953746,0.03327692102968837,0.019279324822510463,6.0,2.0,0.20789277367051837,0.06434747189580164,0.07245285245333664,0.07824219063950026,0.7002835563311417,2.4307268261909485,3,6,0.022164544323459268,4.381294757627803,1.9505679314368538,0.0,0.11781609195402298,150,0.0614117841774247,228,0.07944303424934701,4.375436925920663,0.005065675656790661,166.70918960260468,0.07944438577857739,112.31755731391029,0.054185927457350735,6,0,1.6,0.6,-2.781294757627802,-1.3505679314368537,WAS,0.02,0.02631578947368421,0.5333333333333333,1.4604315858759342,0.6501893104789512,-0.9270982525426009,6,18.17580665496098
292,Jerick McKinnon,RB,00-0031376,14,81,319,367.90218311548233,5,2.637170991742253,61.9,373,10.42946304974887,0.21715817694369974,0.25285779135156466,46,33,9.24363,253,156.0,408.1574453115463,269.2792704050269,1,1.512858163798228,471,3003.0,20.80518915434368,0.09766454352441614,0.6595150241731329,0.07271542462676314,13.20259019426457,1.3617021276595744,0.6714108362506858,0.9630671317574219,46.84166666666667,23.112671045429668,2.5037064472382857,1.163199226267694,1.2344655287687563,1.2862542764949607,6.566627478566945,33.69564771652222,127,173,4.150029155540481,122.31396800181604,88.6183202852938,3.417320814098064,1.3613639535447284,844,2.1212151256652043,1315,1.8298670054829245,31.234652204092548,0.13286618747740433,1007.6316551001415,1.6763549636588084,684.8961390586243,1.7940625307497695,572,6,126.2,93.2,3.886031998183967,4.581679714706188,SF,0.1504739336492891,0.13155893536121674,9.014285714285714,8.736712000129717,6.329880020378129,0.27757371415599685,572,637.1814535205092
293,Jerry Jeudy,WR,00-0036407,16,0,0,0.0,0,0.0,0.0,402,8.392376964526894,0.0,0.0,113,52,9.211184,856,1529.0,2026.9975872041541,1029.343668237793,3,4.4318594192154706,533,4891.0,24.985121245263144,0.21200750469043153,4.941069196385658,0.17737994447618274,15.777983348751157,3.3450508788159112,5.0956107105870405,2.891966231734361,225.52420634920634,9.336034635525825,8.330153269802729,3.516606065788237,3.4285974379853266,3.36070311443697,24.774211688691516,66.51378053426743,113,226,4.4318594192154706,196.03930387333955,129.52552333907212,0.0,3.2476032215551798,935,1.906146095483629,1468,2.3722899677111324,33.37749820979004,0.13277985639785161,1122.9884887227045,2.6458060362919706,778.4130647965893,2.553387978153334,856,3,155.6,103.6,-40.43930387333956,-25.925523339072136,DEN,0.12085561497326203,0.1539509536784741,9.725,12.252456492083722,8.095345208692008,-2.527456492083722,856,1029.343668237793
294,Jesse James,TE,00-0032135,12,0,0,0.0,0,0.0,0.0,260,10.505328555292081,0.0,0.0,22,14,8.57165,129,118.0,226.1977235567756,142.46391216709776,2,2.17654558387585,418,3680.0,24.293037234107032,0.05263157894736842,0.4880834112310048,0.08959544921867632,12.373728029602221,0.6512488436632747,0.4469855031199909,0.830493804470249,58.75,,1.3274570660285343,0.6598764447610744,0.662141819946185,0.6645877053383803,10.360809691644919,15.063587069511414,22,44,2.17654558387585,42.369251789476294,27.305664719964877,0.0,0.6571991187778874,678,0.39598519304177937,1096,0.4925102436698197,34.798365789399114,0.06254735055802267,920.8570988207834,0.5818806089450423,640.4688483804243,0.5456971505310683,129,2,38.9,24.900000000000002,-3.4692517894762913,-2.4056647199648773,DET,0.032448377581120944,0.040145985401459854,3.2416666666666667,3.530770982456358,2.2754720599970732,-0.2891043157896913,129,142.46391216709776
295,Jimmy Garoppolo,QB,00-0031345,2,3,7,9.560341596603394,0,0.0011436120648304904,0.7000000000000001,54,2.2733139282218673,0.05555555555555555,0.0005030594545844343,0,0,0.0,0,0.0,0.0,0.0,0,0.0,72,0.0,3.1563969403505325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0011436120648304904,0.9628958320493224,0.9628958320493224,0.12941176470588237,0.0,126,0.048484848484848485,198,0.030204081632653063,5.4297108685724,0.00021062117164466498,154.11983342684147,0.012240185578253158,104.92829515255329,0.0179994663843398,7,0,0.7,0.7,-0.2628958320493224,-0.2628958320493224,SF,0.023809523809523808,0.015151515151515152,0.35,0.4814479160246612,0.4814479160246612,-0.13144791602466122,7,9.560341596603394
296,Jimmy Graham,TE,00-0027696,16,0,0,0.0,0,0.0,0.0,361,11.218097925675266,0.0,0.0,76,50,10.269337,456,519.0,806.4454726011609,499.4227355170588,8,7.279363325797021,595,4743.0,29.68750629830174,0.12773109243697478,1.707429023860755,0.2451995547437891,17.61332099907493,2.249768732654949,1.8706682580573981,3.918198678950341,128.19285714285715,41.710484283705384,4.186324625146225,2.568553779461622,2.4881599145027504,2.434816307226494,22.144062307467944,50.38584089279175,76,152,7.279363325797021,144.00429439927976,93.61845350648801,0.0,1.9940828722957982,956,1.2641246551343193,1551,1.5366998594266037,40.90560422397701,0.17795515954095573,1218.4173107565396,1.824529745097839,825.022346448993,1.740456747367262,456,8,143.6,93.6,-0.40429439927975874,-0.018453506488010696,CHI,0.0794979079497908,0.09800128949065119,8.975,9.000268399954985,5.851153344155501,-0.0252683999549852,456,499.4227355170588
297,JoJo Natson,WR,00-0033266,1,1,3,4.325331687927246,0,0.0036212548423234514,0.30000000000000004,36,0.7643721781454659,0.027777777777777776,0.00473755448701627,0,0,0.0,0,0.0,0.0,0.0,0,0.0,22,0.0,1.0741084460169077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0036212548423234514,0.45426069784666534,0.45426069784666534,0.027777777777777776,0.0,58,0.017241379310344827,80,0.0125,1.8384806241623735,0.0019696997589916535,56.05482900488078,0.008103863768937947,41.61674687611758,0.010915334136973352,3,0,0.3,0.3,-0.15426069784666535,-0.15426069784666535,CLE,0.017241379310344827,0.0125,0.3,0.45426069784666534,0.45426069784666534,-0.15426069784666535,3,4.325331687927246
298,Joe Burrow,QB,00-0036442,7,17,63,50.66021680831909,3,2.273272201523951,24.3,167,7.034643654167532,0.10179640718562874,0.3231538530281057,0,0,0.0,0,0.0,0.0,0.0,0,0.0,288,0.0,16.20526300626807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17,2.273272201523951,18.705654889975612,18.705654889975612,0.7654776674937965,0.0,455,0.26004242816014067,743,0.1587333570243769,23.2399066604356,0.09781761324343208,603.8384195598182,0.19391977403590668,414.83112866006473,0.27957295593894266,63,3,24.299999999999997,24.299999999999997,5.594345110024386,5.594345110024386,CIN,0.03736263736263736,0.02288021534320323,3.471428571428571,2.672236412853659,2.672236412853659,0.799192158574912,63,50.66021680831909
299,Joe Flacco,QB,00-0026158,1,1,0,3.453819513320923,0,0.001778277243486004,0.0,22,0.027113558766290624,0.045454545454545456,0.06558627212363123,0,0,0.0,0,0.0,0.0,0.0,0,0.0,39,0.0,1.400893698213622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.001778277243486004,0.35605161479300834,0.35605161479300834,0.045454545454545456,0.0,61,0.01639344262295082,100,0.01,1.4280072569799125,0.001245285858873628,71.7274264077214,0.004963953575708938,46.988542197134855,0.007577413517091806,0,0,0.0,0.0,-0.35605161479300834,-0.35605161479300834,NYJ,0.01639344262295082,0.01,0.0,0.35605161479300834,0.35605161479300834,-0.35605161479300834,0,3.453819513320923
300,Joe Mixon,RB,00-0033897,6,119,428,514.0869943350554,3,3.004896990355248,60.8,147,4.802839333630666,0.8095238095238095,0.6256501168619608,26,21,4.616463,138,-25.0,164.14174525556155,121.04210243670474,1,0.8941162806004286,239,2050.0,12.274594236630946,0.1087866108786611,-0.0741797143390264,0.07284283809008744,7.0749306197964845,0.7696577243293247,-0.08219999890863164,0.6835503954054715,-8.833333333333334,,1.02894683404981,0.6166823531326382,0.6789263321803459,0.7252505359289441,0.685590088991268,19.715065002441406,145,171,3.8990132709556766,106.62205430535147,86.90698930291006,4.948076923076923,0.7205817560580856,386,2.311168896027529,625,1.7147293652320168,17.07743357026161,0.22831377179211285,494.5403328684067,1.38231269308468,340.1761802283025,1.635641806049289,566,4,101.60000000000001,80.60000000000001,-5.022054305351473,-6.30698930291007,CIN,0.3756476683937824,0.2736,16.933333333333334,17.770342384225245,14.484498217151677,-0.8370090508919112,566,635.12909677176
301,Joe Reed,WR,00-0036377,3,5,29,22.261215925216675,1,0.17641092891772991,8.9,94,2.015093338501479,0.05319148936170213,0.08754479286250712,1,0,0.7115959,0,-9.0,7.797874450683594,5.54893543250455,0,0.009097997099161148,113,309.0,7.835606264648959,0.008849557522123894,-0.02912621359223301,0.0011611095289725797,1.213691026827012,0.02960222016651249,-0.035350224082340155,0.0029733518812001675,-9.0,0.0,0.016197016339095434,0.01339046042285478,0.019407118364181405,0.023808658202320906,-0.7963564529906123,0.711595892906189,6,7,0.18550892601689106,4.6056645847796585,3.894068691873469,0.17581881533101046,0.024390243902439025,207,0.08741351418047545,320,0.06461325031585727,9.850699603150439,0.018832055944286618,260.8890323960224,0.05151194069510061,184.73895809287225,0.06285113874734202,29,1,8.9,8.9,4.294335415220343,5.005931308126532,LAC,0.028985507246376812,0.021875,2.966666666666667,1.5352215282598862,1.2980228972911563,1.4314451384067806,29,27.810151357721224
302,John Brown,WR,00-0031051,9,0,0,0.0,0,0.0,0.0,190,9.793287749289506,0.0,0.0,52,33,5.3132806,458,643.0,869.7765163776348,423.3627808683371,3,3.399758899351582,307,2694.0,18.826266209129244,0.16938110749185667,2.0853564939134355,0.18058593571267834,9.087881591119334,1.5393154486586493,2.261612990389502,1.6334909150020795,125.69924242424241,10.772188650741196,3.6480567580268803,1.6738218359009938,1.6197042202505199,1.5795084062890952,15.08052495910743,31.7950941324234,52,104,3.399758899351582,94.52992561536661,62.73483148294321,0.0,1.458871474858317,497,0.9249276282395088,804,1.1250850235882308,28.61955395841875,0.1187914704852172,682.0182264882349,1.207686752180022,480.5619979041837,1.1579611184009517,458,3,96.8,63.8,2.270074384633393,1.0651685170567973,BUF,0.10462776659959759,0.12935323383084577,10.755555555555555,10.503325068374068,6.970536831438134,0.2522304871814871,458,423.3627808683371
303,John Hightower,WR,00-0036398,10,0,0,0.0,0,0.0,0.0,201,4.801105522667738,0.0,0.0,29,10,5.3310623,167,655.0,782.9896543234354,285.03867073027885,0,1.8146328234579414,350,3334.0,17.369997889967635,0.08285714285714285,1.8778233027502589,0.10446937500815796,10.360777058279371,0.8584643848288621,1.8732445212351603,0.8684774852695836,196.75,2.95865774469433,2.5842471676464154,1.0197162422990789,0.9514300701774135,0.9002571623380007,22.027706094127566,14.569997012615204,29,58,1.8146328234579414,53.961661026390736,39.39166401377553,0.0,0.8465139038141561,551,0.5352969891058488,901,0.6531029555393024,22.171103412635375,0.08184675294165905,697.8473356875812,0.7703860805529501,478.2464088711178,0.7993272955611135,167,0,26.7,16.7,-27.261661026390737,-22.691664013775533,PHI,0.05263157894736842,0.06437291897891231,2.67,5.396166102639073,3.939166401377553,-2.7261661026390733,167,285.03867073027885
304,John Lovett,QB,00-0035161,1,3,6,11.077255964279175,0,0.0010470947122918073,0.6000000000000001,29,0.5327032893278946,0.10344827586206896,0.0019656246418393894,0,0,0.0,0,0.0,0.0,0.0,0,0.0,30,0.0,2.1205297112464905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0010470947122918073,1.1140081647016684,1.1140081647016684,0.10344827586206896,0.0,59,0.05084745762711865,89,0.033707865168539325,2.653233000574385,0.0003946486087219355,67.47445516923963,0.016510072766167727,47.05379515031871,0.023675203267724577,6,0,0.6,0.6,-0.5140081647016684,-0.5140081647016684,GB,0.05084745762711865,0.033707865168539325,0.6,1.1140081647016684,1.1140081647016684,-0.5140081647016684,6,11.077255964279175
305,John Ross,WR,00-0033460,2,0,0,0.0,0,0.0,0.0,44,1.6218096012434289,0.0,0.0,7,2,1.2440872,17,84.0,109.83418297884054,58.161042386578224,0,0.3246309906244278,94,758.0,6.177454876247793,0.07446808510638298,0.2601676269527657,0.05255092867980765,2.782608695652174,0.2072155411655874,0.3030227693870862,0.21194777005895848,23.4,0.27419354838709675,0.4472505107797689,0.22329797880278632,0.21661112242477293,0.2116156977616519,2.634583398894972,4.482662618160248,7,14,0.3246309906244278,12.246552800564636,7.763890182404389,0.0,0.1767554479418886,138,0.11006221840806693,232,0.13536848596978107,7.7992644774912225,0.041623282754587564,188.36890088634925,0.1623776330256027,127.61509113626911,0.1564505932536675,17,0,3.7,1.7,-8.546552800564637,-6.063890182404389,CIN,0.050724637681159424,0.0603448275862069,1.85,6.123276400282318,3.8819450912021947,-4.2732764002823185,17,58.161042386578224
