,player,position,player_id,games,carries,ru_yards,xRush_yards,ru_TD,ru_xTD,fantasy_points,team_carries,team_ru_xTD,carry_share,ru_xTD_share,targets,receptions,cp,re_yards,air_yards,modeled_yards,xRec_yards,re_TD,re_xTD,team_targets,team_air_yards,team_re_xTD,target_share,air_yard_share,re_xTD_share,team_target_index,adj_target_share,adj_air_yard_share,adj_re_xTD_share,aDOT,RACR,WOPR,new_WOPR_0,new_WOPR_0.5,new_WOPR_1,BPI,xRec,opps,wOpps,xTD,OPPO,OPPO_0ppr,carries_share,targets_share,team_opps,opps_share,team_wOpps,wOpps_share,team_xTD,xTD_share,team_OPPO,OPPO_share,team_OPPO_0ppr,OPPO_0ppr_share,total_yards,TD,FP,FP_0ppr,PAO,PAO_0ppr,team,opp_share,wOpp_share,FP_pg,OPPO_pg,OPPO_0ppr_pg,PAO_pg,yards,xYards
0,A.J. Brown,WR,00-0035676,17,0,0,0.0,0,0.0,0.0,476,22.04385653829993,0.0,0.0,145,88,10.649601,1496,1754.0,2334.0815710578463,1213.085758245227,11,8.938038980821148,505,4312.0,21.813719797180966,0.2871287128712871,6.948918022631216,0.4097439163941324,15.825961260479907,4.544087886672449,6.530317341351491,6.355467095522791,200.8053724053724,15.628597414016147,12.165624683335425,5.265843121911576,5.018707141705786,4.840902569921652,25.328718318078472,90.3003402352333,145,290,8.938038980821148,265.2371499446829,174.9368097094496,0.0,4.867588044995716,981,2.5310202908583483,1486,3.306903521826245,43.85757633548089,0.20379692011366918,1182.6901927882716,3.8093517612143897,842.6756811732336,3.538225842337616,1496,11,303.6,215.6,38.36285005531709,40.663190290550396,PHI,0.14780835881753313,0.19515477792732167,17.858823529411765,15.602185290863702,10.290400571144094,2.2566382385480637,1496,1213.085758245227
1,A.J. Dillon,RB,00-0036265,17,186,770,769.9017592817545,7,5.909589592448553,119.0,426,8.884104908775186,0.43661971830985913,0.6651868312148604,43,28,10.838687,206,23.0,291.24111966835335,227.45898886537188,0,1.0163296919781715,539,3680.0,29.02134699933231,0.07977736549165121,0.08748315894053292,0.03502007305179715,14.039664642960393,1.347557097427002,0.07204188826489716,0.711315829853979,12.25,,2.0750448655559794,1.003511694008387,1.1288413215654856,1.220187536951755,2.9068582045948475,33.747038543224335,229,272,6.925919284426724,175.03862906449731,141.29159052127298,7.436775667855975,1.3425377695317378,965,3.9987447691637303,1504,3.080358231993285,37.905451908107494,0.1827156500130093,1171.612950442622,2.5501934367122345,809.8513897939422,2.9679930392661706,976,7,167.6,139.6,-7.438629064497319,-1.6915905212729898,GB,0.23730569948186528,0.18085106382978725,9.858823529411765,10.29638994497043,8.311270030663117,-0.43756641555866516,976,997.3607481471264
2,A.J. Green,WR,00-0027942,13,0,0,0.0,0,0.0,0.0,285,6.3095657755680294,0.0,0.0,47,24,7.9055977,236,515.0,690.6933605166851,369.94990317355666,2,3.1010661744512618,500,3600.0,20.656993130221963,0.094,2.030245627121556,0.1501218572762308,15.66926857473258,1.4729112460248626,2.3582636384324522,2.298418070055958,149.42222222222222,5.44328614340205,3.2985712560402916,1.7987313342824334,1.6874257425999581,1.6073861606048976,19.13680097029346,29.11966961622238,47,94,3.1010661744512618,84.72105698028561,55.601387364063235,0.0,1.2515995447034682,785,0.7841973269741405,1285,0.9624001082954694,26.96655890578999,0.11499673300123701,999.5390905523227,1.109017430286125,652.1367592596935,1.1046268900987402,236,2,59.6,35.6,-25.121056980285616,-20.001387364063234,ARI,0.05987261146496815,0.07315175097276265,4.584615384615384,6.517004383098893,4.277029797235634,-1.9323889984835088,236,369.94990317355666
3,Aaron Jones,RB,00-0033293,17,213,1121,975.1222282648087,2,2.756025191154435,124.10000000000001,426,8.884104908775186,0.5,0.31021979360376517,72,59,13.157525,395,14.0,536.6253042400349,379.10303483509716,5,2.596458608401008,539,4407.0,29.02134699933231,0.13358070500927643,0.1266528269241312,0.08946719835094989,16.891471523561723,2.2563746747614917,0.05160321076829006,1.9031685233714684,5.7523809523809515,,3.5710799399900943,1.8309004177541515,2.0002549049417335,2.125799078034961,3.903417556880237,56.24917459487915,285,357,5.352483799555443,223.7866037022024,167.53742910732325,8.505945334880886,2.3216153074288015,965,5.061944237181383,1504,4.125799528921771,37.905451908107494,0.1412061729940915,1171.612950442622,3.41397572571409,809.8513897939422,3.7283227225876425,1516,7,252.6,193.60000000000002,28.813396297797606,26.062570892676764,GB,0.29533678756476683,0.23736702127659576,14.858823529411765,13.163917864835435,9.855142888666073,1.6949056645763303,1516,1354.2252630999058
4,Aaron Rodgers,QB,00-0023459,4,6,8,21.560757637023926,0,0.006876679482666126,0.8,100,1.9781916606171575,0.06,0.0034762453100832176,0,0,0.0,0,0.0,0.0,0.0,0,0.0,133,0.0,7.421173678594641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.006876679482666126,2.1973358405983894,2.1973358405983894,0.2508675534991325,0.0,233,0.10327682186234818,366,0.06666181542342534,9.3993653392118,0.0007316110433518676,285.7856560787973,0.03135007817758067,196.70404951189127,0.04481732783776314,8,0,0.8,0.8,-1.3973358405983893,-1.3973358405983893,GB,0.02575107296137339,0.01639344262295082,0.2,0.5493339601495973,0.5493339601495973,-0.34933396014959733,8,21.560757637023926
5,Adam Prentice,RB,00-0036727,5,4,9,11.289885520935059,0,0.059932960028585724,0.9,147,3.5993370911389118,0.027210884353741496,0.01665111061037675,3,3,2.5422792,9,-9.0,15.862011432647705,13.440412742664847,0,0.020413692574948072,124,891.0,4.393890374572948,0.024193548387096774,-0.0612935523345738,0.004645926692454662,2.5697600462561434,0.09401561144839549,-0.03684259413632204,0.027807569465062548,-9.0,-0.5619047619047619,0.1387592730911988,0.058507336390567606,0.07142439275515987,0.08083631818700684,-0.7238208362375995,2.5422792434692383,7,10,0.0803466526035338,5.497388985450431,2.9551097419811936,0.12460127591706538,0.12110983981693363,271,0.12958651517973552,395,0.12914874813386135,7.993227465711859,0.010051841130280946,290.27480362049704,0.09565057682480305,207.02524529091482,0.07328713359233834,18,0,4.8,1.8,-0.6973889854504318,-1.1551097419811935,NO,0.025830258302583026,0.02531645569620253,0.96,1.0994777970900862,0.5910219483962387,-0.13947779709008623,18,24.730298263599906
6,Adam Thielen,WR,00-0030035,17,1,4,4.946476936340332,0,0.0035336090280327914,0.4,379,15.074161684684007,0.002638522427440633,0.0002344149613058144,107,70,10.894396,716,1036.0,1451.9936468424276,849.8100821562193,6,7.994940103031695,640,4819.0,38.07999890483916,0.1671875,3.918823985033746,0.20995116420593457,20.056663775657704,3.3532234749927725,4.444841390191892,4.290866866606322,166.39603174603175,12.246581013855955,7.12877041673154,3.736776117139706,3.604617507990907,3.5094053985943634,24.281213554495906,69.72200340032578,108,215,7.998473712059727,203.1885015819401,133.46649818161433,0.027777777777777776,2.923729084805279,1019,1.83830397604082,1659,2.2483408093150765,53.154160589523165,0.15047690760892665,1372.4620360912343,2.579962710168359,939.386543738987,2.4856406683097996,720,6,178.0,108.0,-25.188501581940113,-25.466498181614337,MIN,0.10598626104023552,0.1295961422543701,10.470588235294118,11.952264798937653,7.850970481271431,-1.4816765636435356,720,854.7565590925597
7,Adam Trautman,TE,00-0036422,12,0,0,0.0,0,0.0,0.0,315,5.407818000573103,0.0,0.0,22,18,9.112066,207,118.0,216.27570617198944,152.5776740400446,1,0.9647983233444393,331,2961.0,15.76430079434067,0.06646525679758308,0.5147101063338917,0.06120146627060038,10.373055796472968,0.6894478172882336,0.4230988493584148,0.6925863573536412,62.666666666666664,29.745238095238093,1.583691421775809,0.6484312147273877,0.6659890383852332,0.6791704833788897,8.025708071638503,16.259393095970154,22,44,0.9647983233444393,37.30595044004125,21.046557344071097,0.0,0.8155962315613898,646,0.42071962975269533,977,0.5500897032951283,21.17211879491377,0.04556928537432045,732.5618188584898,0.6152824086156301,512.662486901388,0.48983704276366796,207,1,44.7,26.7,7.394049559958751,5.653442655928904,NO,0.034055727554179564,0.04503582395087001,3.725,3.108829203336771,1.7538797786725915,0.616170796663229,207,152.5776740400446
8,Albert Okwuegbunam,TE,00-0036423,6,0,0,0.0,0,0.0,0.0,155,3.7882503968209593,0.0,0.0,18,10,4.0406303,95,99.0,183.8770664895419,111.3196605301834,1,0.6609575164038688,197,1625.0,11.137276836438105,0.09137055837563451,0.48108071441333433,0.05934642068350117,6.173691818444637,0.5640936686903729,0.49395086267511723,0.6665538795913273,44.0,4.671732522796352,1.1148170547464868,0.5763289435521991,0.5745159839294892,0.5735831817578773,5.17805385750951,11.879017502069473,18,36,0.6609575164038688,26.976728653511028,15.097711151441555,0.0,0.5187070364381019,352,0.30499179007711136,549,0.3821165641212847,14.925527233259064,0.04428369638635173,425.02819421608956,0.37913587255962145,296.2144533665946,0.3236060304796509,95,1,25.5,15.5,-1.4767286535110267,0.4022888485584457,DEN,0.05113636363636364,0.06557377049180328,4.25,4.496121442251838,2.516285191906926,-0.2461214422518383,95,111.3196605301834
9,Alec Ingold,RB,00-0035125,12,6,8,13.890443563461304,1,0.9673668893263728,6.8,235,5.806855636354737,0.02553191489361702,0.16659048371549307,23,15,9.3034115,105,54.0,203.24489665031433,147.57955692306643,1,0.23431976162828505,403,3828.0,16.944585938123055,0.05707196029776675,0.2265130603882676,0.013828591768719287,12.62943047123446,0.7207863544376987,0.20158366600919295,0.29363469840702666,31.5,,1.223880103809667,0.5426235578836138,0.6042900086607902,0.6487600481768778,3.549312527830134,17.864951491355896,29,52,1.2016866509546578,41.22207144573662,23.35711995438072,0.3101073762838469,0.7102139743585864,638,0.5608773373149599,1041,0.6162019913789248,22.75144157447779,0.05281804438724845,834.9214402500703,0.6279765603484638,568.807616150768,0.5275961589946828,113,2,38.3,23.299999999999997,-2.9220714457366186,-0.05711995438072204,MIA,0.045454545454545456,0.049951969260326606,3.1916666666666664,3.4351726204780513,1.9464266628650602,-0.24350595381138485,113,161.47000048652774
