,season,player,position,player_id,team,games,carries,ru_yards,xRush_yards,ru_TD,ru_xTD,fantasy_points,team_carries,team_ru_xTD,carry_share,ru_xTD_share,targets,receptions,cp,re_yards,air_yards,modeled_yards,xRec_yards,re_TD,re_xTD,team_targets,team_air_yards,team_re_xTD,target_share,air_yard_share,re_xTD_share,team_target_index,adj_target_share,adj_air_yard_share,adj_re_xTD_share,aDOT,RACR,WOPR,new_WOPR_0,new_WOPR_0.5,new_WOPR_1,BPI,xRec,opps,wOpps,xTD,OPPO,OPPO_0ppr,carries_share,targets_share,team_opps,opps_share,team_wOpps,wOpps_share,team_xTD,xTD_share,team_OPPO,OPPO_share,team_OPPO_0ppr,OPPO_0ppr_share,total_yards,TD,FP,FP_0ppr,PAO,PAO_0ppr,opp_share,wOpp_share,FP_pg,OPPO_pg,OPPO_0ppr_pg,PAO_pg,yards,xYards
73,2023,Chris Moore,WR,00-0032398,TEN,10,2,39,9.78895616531372,0,0.000693568946732448,3.9000000000000004,229,5.2241231574073,0.008733624454148471,0.00013276274808893707,21,13,5.1931944,292,419.0,521.2478139400482,226.7670063894713,0,0.824894355610013,279,2739.0,13.630250963149592,0.07526881720430108,1.6582771620508892,0.0605193813261529,8.62565737051793,0.6492430278884462,1.3278334673321779,0.716718542040031,235.91666666666666,4.5374203002879465,2.300679484571093,0.7708499799423234,0.7213371680831411,0.6844837071643857,25.987229160694202,11.286665469408035,23,44,0.8255879245567455,39.89578927222701,28.609123802818974,0.11011904761904762,0.7599236474236474,508,0.48136059342955895,787,0.5799338837552472,18.85437412055689,0.04378760701775873,597.8749716059174,0.7075603560253889,422.97519249477045,0.734724544250331,331,0,46.1,33.1,6.204210727772988,4.4908761971810245,0.045275590551181105,0.05590851334180432,4.61,3.989578927222701,2.8609123802818974,0.6204210727772992,331,236.55596255478503
74,2023,Chris Olave,WR,00-0037239,NO,12,0,0,0.0,0,0.0,0.0,316,12.75808208873222,0.0,0.0,111,68,7.00591,890,1563.0,2069.3158017609967,997.3251830622586,3,6.256564490497112,430,3788.0,21.851688619935885,0.25813953488372093,5.0847222044744615,0.28631949682776825,13.29402390438247,3.431713147410359,5.548339257125561,4.076428051483178,179.09646464646465,6.9911001698896875,8.228571806335836,3.9094532828555795,3.727512931616621,3.593743980287705,21.327052489054932,65.97675684094429,111,222,6.256564490497112,203.24866209015283,137.27190524920854,0.0,3.112844175469142,746,1.7785623753071178,1176,2.250248385638824,34.6097707086681,0.1807745143174306,950.4008354389396,2.567540426629368,662.0194534504142,2.51880350563685,890,3,175.0,107.0,-28.248662090152838,-30.271905249208537,0.1487935656836461,0.18877551020408162,14.583333333333334,16.937388507512736,11.439325437434045,-2.3540551741794022,890,997.3251830622586
75,2023,Chris Rodriguez,RB,00-0038611,WAS,6,31,154,129.2326843738556,0,0.25712522867093035,15.400000000000002,139,3.1906535485284833,0.22302158273381295,0.08058700976466576,1,1,0.8184497,5,-5.0,5.355884552001953,4.383521976476686,0,0.011790191754698753,194,259.0,8.53261823952198,0.005154639175257732,-0.019305019305019305,0.0013817788894020964,1.2984860557768925,0.030916334661354582,-0.025067298374071283,0.006331009697784183,-5.0,-1.0,0.022200772200772198,0.016572891827395242,0.02186220461078309,0.025726750344309098,-0.3986409808836995,0.8184496760368347,32,33,0.2689154204256291,15.793562833623838,14.975113157587003,1.388645973909132,0.023809523809523808,333,0.5947317234710058,527,0.3889973240572753,11.723271788050464,0.02293859813944898,402.6186097298227,0.2403742677550459,271.97827563029153,0.3349266689316558,159,0,16.9,15.9,1.1064371663761625,0.9248868424129972,0.0960960960960961,0.06261859582542695,2.8166666666666664,2.6322604722706395,2.4958521929311672,0.1844061943960269,159,133.61620635033228
76,2023,Christian Kirk,WR,00-0034775,JAX,12,1,6,5.473526477813721,0,0.0003470475906748316,0.6000000000000001,300,8.984467433272004,0.0033333333333333335,3.8627508336177725e-05,85,57,7.3980393,787,842.0,1221.8240151449572,666.6702665318201,3,2.6564618120901287,408,3123.0,16.20117644057609,0.20833333333333334,3.4724507379622143,0.16396721693845515,12.61386454183267,2.6278884462151395,3.5605290384174784,2.2521028066061604,135.25703463203462,11.831023199858674,6.233489501684278,2.6888240606821374,2.650447778377217,2.620099793150156,14.94204237502053,54.45680424571037,86,171,2.6568088596808037,137.61203670475857,83.15523245904821,0.029411764705882353,2.5351826567404854,708,1.517898129973542,1116,1.888575686293425,25.185643873848097,0.10548901878341663,845.58803547099,2.044013037694231,570.5380896694935,1.880984844359467,793,3,154.3,97.3,16.687963295241424,14.144767540951797,0.12146892655367232,0.1532258064516129,12.858333333333334,11.467669725396547,6.929602704920684,1.3906636079367871,793,672.1437930096338
77,2023,Christian McCaffrey,RB,00-0033280,SF,12,210,1032,853.1129424273968,12,8.63810999841917,175.2,330,11.750969056531384,0.6363636363636364,0.7350976721037288,62,51,9.305947,429,92.0,460.854415554204,348.6667185584756,5,3.3254487700760365,322,2540.0,16.23325441335328,0.19254658385093168,0.47417764947513186,0.20485410290499498,9.955059760956177,1.9168127490039844,0.367952628114087,2.008533758733166,14.98452380952381,,3.8475262735610833,1.6949480922698483,1.79239643637966,1.8658648653358902,4.550079773415018,47.856886208057404,272,334,11.963558768495206,239.8162049176159,191.9593187095585,7.798642870535987,2.3437346126189937,652,5.039869305040572,974,4.14818387618283,27.984223469884665,0.4275108359311752,769.5320267983993,3.7158891090767225,551.9604077943882,4.137249635089015,1461,17,299.1,248.1,59.28379508238412,56.14068129044152,0.4171779141104294,0.34291581108829566,24.925,19.984683743134656,15.996609892463207,4.940316256865344,1461,1201.7796609858724
78,2023,Christian Watson,WR,00-0038124,GB,9,4,11,19.80057716369629,0,0.016225982947823292,1.1,202,4.791600519424583,0.019801980198019802,0.003386338840653571,53,28,4.7145205,422,817.0,1006.6882226477028,450.8190782999839,5,6.19705423922278,300,2537.0,16.42533107055351,0.17666666666666667,3.001180575087508,0.3772864128341705,9.274900398406375,1.638565737051793,2.973392180752163,3.492212517158191,151.39880952380952,4.858164517952394,4.471133762653966,2.267848483388968,2.0614624244022046,1.9143964084125755,20.42422869776479,28.70158100128174,57,110,6.213280222170603,113.04322788067337,84.34164687939165,0.165273132664437,1.5802049067284736,502,1.033034913619609,802,1.2360117142551839,21.216931589978095,0.2928453719059674,632.0973684068867,1.5793320750740436,434.3245579775521,1.710819861596,433,5,101.3,73.3,-11.743227880673379,-11.041646879391639,0.11354581673306773,0.1371571072319202,11.255555555555555,12.560358653408151,9.371294097710184,-1.3048030978525968,433,470.6196554636802
79,2023,Christopher Brooks,RB,00-0038685,MIA,2,15,94,60.12718439102173,0,0.2866822777817776,9.4,72,4.093700710277162,0.20833333333333334,0.07003010187385388,0,0,0.0,0,0.0,0.0,0.0,0,0.0,58,0.0,3.641659660730511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15,0.2866822777817776,7.7328121057928385,7.7328121057928385,0.41428571428571426,0.0,130,0.22857142857142856,188,0.15850340136054422,7.7353603710076735,0.037061269809260604,160.04622023769596,0.09663189877296047,120.0924447424052,0.1287834133165642,94,0,9.399999999999999,9.399999999999999,1.667187894207161,1.667187894207161,0.11538461538461539,0.0797872340425532,4.699999999999999,3.8664060528964193,3.8664060528964193,0.83359394710358,94,60.12718439102173
80,2023,Chuba Hubbard,RB,00-0036555,CAR,12,143,557,602.4152384698391,4,4.420478305649025,79.7,277,6.602276247126788,0.516245487364621,0.6695385258338367,32,28,9.050788,165,-30.0,204.7539882659912,165.11410752841698,0,0.22950106370262802,398,2466.0,14.23277068277821,0.08040201005025126,-0.14550596194458482,0.016124833935554552,11.500876494023906,0.9893227091633467,-0.17640204442748345,0.2815219300047818,-12.366666666666667,,1.3972858408929065,0.6462576544915086,0.7688000207442731,0.8577576255206858,-0.6359607935849819,25.951402366161346,175,207,4.649979369351653,130.60421318209688,104.65281081593554,5.942908460560811,0.9994266761694106,675,3.134395193890806,1073,2.380716461097008,20.835046929904998,0.2231806525320294,800.7053935583551,2.035694143996531,529.1205038484056,2.418971464733692,722,4,124.19999999999999,96.2,-6.404213182096879,-8.452810815935534,0.25925925925925924,0.1929170549860205,10.35,10.883684431841408,8.721067567994629,-0.533684431841408,722,767.5293459982561
81,2023,Clayton Tune,QB,00-0038582,ARI,1,1,1,0.49069643020629883,1,0.49025013181393806,6.1,23,1.2684840961772208,0.043478260869565216,0.3864850440706234,0,0,0.0,0,0.0,0.0,0.0,0,0.0,31,0.0,0.8092124073300511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.49025013181393806,2.9905704339042583,2.9905704339042583,0.043478260869565216,0.0,54,0.018518518518518517,85,0.011764705882352941,2.077696503507272,0.23595849104350297,70.42284372160071,0.04246591412477943,48.960734513493726,0.06108099610066201,1,1,6.1,6.1,3.1094295660957414,3.1094295660957414,0.018518518518518517,0.011764705882352941,6.1,2.9905704339042583,2.9905704339042583,3.1094295660957414,1,0.49069643020629883
82,2023,Clyde Edwards-Helaire,RB,00-0036360,KC,11,40,140,174.5125281214714,1,1.3567698598425528,20.0,228,8.003954099715408,0.17543859649122806,0.16951244883960476,9,7,5.3555455,44,-22.0,49.6989004611969,39.55572786190068,0,0.5099675464443862,398,1795.0,20.437191257602535,0.022613065326633167,-0.10358529993724766,0.02495291745408904,7.760000000000001,0.27824701195219126,-0.11194559543856031,0.2608943927553002,-21.0,,0.3131801244406576,0.21318357644301156,0.24029541615153144,0.26055699335293425,-0.33758356787999455,6.927567332983017,49,58,1.866737406286939,39.53481736904186,32.60725003605884,1.7697095880792635,0.2571265562644873,626,0.8288437436399988,1024,0.6132298716783684,28.441145357317943,0.0656350995304282,813.5437972146622,0.5177592127698235,541.2663451630227,0.6221713424981442,184,1,31.4,24.4,-8.134817369041862,-8.207250036058845,0.07827476038338659,0.056640625,2.8545454545454545,3.5940743062765326,2.9642954578235314,-0.7395288517310781,184,214.06825598337207
83,2023,Cody Thompson,WR,00-0035164,SEA,1,0,0,0.0,0,0.0,0.0,22,0.810737694603851,0.0,0.0,1,1,0.76479787,10,6.0,9.629795789718628,7.364847273309593,0,0.0031005707569420338,26,128.0,0.6262172409333289,0.038461538461538464,0.046875,0.004951270189113398,0.8038247011952192,0.030916334661354586,0.0376792828685259,0.003979953280300874,6.0,1.6666666666666667,0.09050480769230769,0.025870283434105915,0.02712539104109457,0.027954486823914992,0.5818619822359227,0.7647978663444519,1,2,0.0031005707569420338,1.5198860182170635,0.7550881518726116,0.0,0.038461538461538464,48,0.020833333333333332,74,0.02702702702702703,1.4369549355371798,0.0021577369479460684,53.25912672751253,0.02853756926945486,35.4967311667711,0.021272047511221494,10,0,2.0,1.0,0.4801139817829365,0.24491184812738842,0.020833333333333332,0.02702702702702703,2.0,1.5198860182170635,0.7550881518726116,0.4801139817829365,10,7.364847273309593
84,2023,Colby Parkinson,TE,00-0036244,SEA,9,0,0,0.0,0,0.0,0.0,197,8.631814004757434,0.0,0.0,20,14,6.112774,150,135.0,220.79148031870136,134.60084158092644,0,1.8816161290742457,277,2094.0,14.847708117682487,0.07220216606498195,0.6229555301689589,0.12672771542655695,8.56382470119522,0.6183266932270917,0.5720354749451035,0.8713804332866876,71.43333333333334,10.210551741673022,1.390783915833316,0.6684332501097553,0.6554925944581135,0.6468414933029637,10.883107317264878,13.407676637172699,20,40,1.8816161290742457,38.157457569710814,24.74978093253812,0.0,0.6364766964766965,474,0.3691488729815281,751,0.46616373086081986,23.47952212243992,0.08013860415310335,600.9139503324984,0.5446072882344148,418.4988987828254,0.4914968289588064,150,0,29.0,15.0,-9.157457569710818,-9.749780932538119,0.04219409282700422,0.05326231691078562,3.2222222222222223,4.239717507745646,2.749975659170902,-1.0174952855234238,150,134.60084158092644
85,2023,Cole Kmet,TE,00-0036290,CHI,11,3,2,9.26260757446289,0,0.2450374253493861,0.2,294,6.122112210784074,0.01020408163265306,0.04002498107070853,68,56,7.6851034,482,332.0,643.6027085362002,431.960953948239,5,4.432522582355887,314,2205.0,13.939062705961987,0.21656050955414013,1.7187614934214834,0.31799287196405374,9.70772908366534,2.102310756972112,1.6339264420878776,2.7370396257820566,49.93293650793651,,4.671524423161416,2.1728024245705027,2.163828550538155,2.1597428486339356,9.059000234902994,47.69448375701904,71,139,4.677560007705273,119.88219995552087,72.18771619850183,0.11118730407523511,2.3122609185109186,608,1.272878991749708,922,1.621801055331399,20.06117491674606,0.23316480849786522,688.6839815082642,1.8670566116733391,473.2242105009648,1.6562243777014811,484,5,134.4,78.4,14.517800044479126,6.212283801498172,0.11677631578947369,0.15075921908893708,12.218181818181819,10.898381814138261,6.562519654409257,1.3198000040435574,484,441.2235615227019
86,2023,Cole Turner,TE,00-0037078,WAS,7,0,0,0.0,0,0.0,0.0,141,3.572644008465117,0.0,0.0,15,11,4.4954014,120,102.0,158.71460051788017,102.47889733620485,0,1.9311611223965883,248,1734.0,11.756298937485553,0.06048387096774194,0.4506477253245546,0.16426607835217455,7.6672509960159365,0.46374501992031875,0.43678619635549387,0.8929650783295331,43.92857142857143,,1.0384429562111586,0.5568113508012514,0.5314246686729895,0.5141730739868315,6.492957083909583,9.775384068489075,15,30,1.9311611223965883,31.61024053648909,21.834856468000016,0.0,0.48199303232264695,389,0.3124651817275879,637,0.37704870172973226,15.32894294595067,0.12598136278579655,494.4531208622225,0.49824547801356267,326.3382287370928,0.5150755260142557,120,0,23.0,12.0,-8.61024053648909,-9.834856468000016,0.038560411311053984,0.04709576138147567,3.2857142857142856,4.51574864806987,3.119265209714288,-1.2300343623555845,120,102.47889733620485
87,2023,Colton Dowell,WR,00-0038632,TEN,1,0,0,0.0,0,0.0,0.0,30,0.048822099574786115,0.0,0.0,1,0,0.33687258,0,37.0,41.268041133880615,13.902071392047901,0,0.1675494760274887,26,309.0,1.8453644388355315,0.038461538461538464,0.11974110032362459,0.09079478963690032,0.8038247011952192,0.030916334661354586,0.0962508541884243,0.07298309464996419,37.0,0.0,0.1415110779188449,0.05068720831801369,0.04366734555026377,0.03857772664107053,4.478724628612934,0.33687257766723633,1,2,0.1675494760274887,2.7323765730369587,2.3955039953697224,0.0,0.038461538461538464,56,0.017857142857142856,82,0.024390243902439025,1.8941865384103176,0.08845458070254443,60.14480458899168,0.04542996841886932,44.51379402681021,0.05381486902524944,0,0,0.0,0.0,-2.7323765730369587,-2.3955039953697224,0.017857142857142856,0.024390243902439025,0.0,2.7323765730369587,2.3955039953697224,-2.7323765730369587,0,13.902071392047901
88,2023,Connor Heyward,TE,00-0037304,PIT,10,1,0,3.0377542972564697,0,0.0003032401088792769,0.0,241,5.230550526985221,0.004149377593360996,5.797479774161709e-05,32,21,7.3346276,163,177.0,323.22626438050065,219.67315184979805,0,1.257277483586222,311,2436.0,12.968639222206548,0.10289389067524116,0.7088704426253598,0.09694752564581734,9.614980079681276,0.9893227091633467,0.7013340011449649,0.8929803040423254,54.66666666666667,,2.073329398637787,0.9223668664130354,0.9476677992719256,0.9662420722280889,7.295904486610857,23.476664543151855,33,65,1.257580723695101,53.293239500027916,29.81657495687606,0.034482758620689655,1.0514133925333566,552,0.6033195120685949,863,0.7548475100724287,18.199189749191767,0.06910091828406541,643.5565823965105,0.8280223623715421,436.23292300629936,0.6760905155348428,163,0,37.300000000000004,16.3,-15.993239500027915,-13.516574956876061,0.059782608695652176,0.07531865585168018,3.7300000000000004,5.329323950002792,2.981657495687606,-1.5993239500027912,163,222.71090614705452
89,2023,Cooper Kupp,WR,00-0033908,LA,8,0,0,0.0,0,0.0,0.0,198,7.072366806804916,0.0,0.0,59,33,5.4233117,432,549.0,798.5080275615328,453.8554674877237,2,2.724840979091823,235,1801.0,12.993044869275764,0.251063829787234,2.3551083950576808,0.20971535206002154,7.2653386454183275,1.8240637450199204,2.0244860282638193,1.717656202026909,69.71150793650793,7.845229533711642,4.71397336015377,1.8313441929830487,1.824721851823013,1.8193117311905151,8.613402256032659,38.957448840141296,59,118,2.724840979091823,100.6920414634646,61.73459262332331,0.0,2.043598322408929,433,1.117939831728398,668,1.4363148057466062,20.06541167608068,0.1357979105078625,539.7254157507439,1.557777917539054,378.69900892615505,1.388757074965576,432,2,88.2,55.2,-12.492041463464606,-6.534592623323309,0.13625866050808313,0.17664670658682635,11.025,12.586505182933076,7.716824077915414,-1.5615051829330753,432,453.8554674877237
90,2023,Cooper Rush,QB,00-0033662,DAL,1,1,6,3.804969072341919,0,0.0025241916406014697,0.6000000000000001,30,1.5989051233528684,0.03333333333333333,0.0015787000765300546,0,0,0.0,0,0.0,0.0,0.0,0,0.0,44,0.0,4.616499963682145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0025241916406014697,0.39564205707780076,0.39564205707780076,0.03333333333333333,0.0,74,0.013513513513513514,118,0.00847457627118644,6.2154050870350135,0.0004061186045406424,109.5337237584336,0.003612057031406623,82.36970018026663,0.004803247507420028,6,0,0.6,0.6,0.20435794292219922,0.20435794292219922,0.013513513513513514,0.00847457627118644,0.6,0.39564205707780076,0.39564205707780076,0.20435794292219922,6,3.804969072341919
91,2023,Cordarrelle Patterson,RB,00-0030578,ATL,8,30,130,140.34129238128662,0,0.34266488278823737,13.000000000000002,250,5.835872344386781,0.12,0.05871699423271805,7,6,4.049202,29,4.0,49.26040315628052,39.88521805436034,0,0.040718203876167536,236,1484.0,10.776434374507517,0.029661016949152543,0.003280850724174403,0.0037784486464734176,4.946613545816733,0.2164143426294821,0.012386692801519262,0.03207011661402229,3.5,inf,0.39787357270928625,0.14266531959293038,0.167942297229107,0.18613192951450838,0.48998570689433146,5.7598124742507935,37,44,0.3833830866644049,26.08276203780192,20.322949563551127,0.8945363545363546,0.26371798480157616,486,0.632333234649982,722,0.5270353092997433,16.612306718894295,0.023078257171134306,552.6918343014455,0.41847525853754597,396.6634415096975,0.44056735688876486,159,0,21.9,15.899999999999999,-4.182762037801921,-4.422949563551128,0.07613168724279835,0.060941828254847646,2.7375,3.26034525472524,2.540368695443891,-0.5228452547252402,159,180.22651043564696
92,2023,Courtland Sutton,WR,00-0034348,DEN,12,0,0,0.0,0,0.0,0.0,273,6.785390840357114,0.0,0.0,75,50,6.8547854,637,893.0,1171.7128373102169,581.0398496940467,9,5.725281642982736,318,2234.0,16.93536502798088,0.2358490566037736,4.9521153519182555,0.3380666217423324,9.831394422310758,2.318725099601594,3.9696496478618313,3.415382544348594,145.82467532467533,9.249926645301286,7.706709028596923,2.8259456329716843,2.6464290249203586,2.5163609749016436,19.306174109797624,43.03447726368904,75,150,5.725281642982736,135.49015209099014,92.45567482730108,0.0,2.826818854836096,591,1.5050566084641028,909,1.949992738991845,23.720755868337992,0.24136168656517104,683.4527001139526,2.3583123176526892,471.6711307522658,2.326468765809361,637,9,167.7,117.7,32.20984790900988,25.244325172698915,0.12690355329949238,0.16501650165016502,13.975,11.29084600758251,7.704639568941757,2.684153992417489,637,581.0398496940467
93,2023,Craig Reynolds,RB,00-0035567,DET,6,41,179,169.62885510921478,1,1.4275989719215398,23.9,156,5.249777142365689,0.26282051282051283,0.27193515709473065,5,5,3.5035248,47,-12.0,32.57915496826172,28.27894662611402,0,0.04133696435019374,216,1078.0,9.3042754647322,0.023148148148148147,-0.04308032348993149,0.004442792403006688,4.884780876494024,0.15458167330677292,-0.053715511740289525,0.03470768713688947,-9.0,-18.666666666666668,0.16186204427997128,0.09477701078422623,0.11625550891145635,0.13186490756450442,-0.6346117217870269,4.35472846031189,46,51,1.4689359362717336,32.959124251475174,28.604395791163284,1.5742676474383792,0.12801218048194887,372,0.7243822923302856,588,0.5126819021878368,14.554052607097889,0.10092968439287803,463.9749332666623,0.4222444655375059,312.43149247767803,0.5398396459132571,226,1,33.599999999999994,28.599999999999998,0.640875748524826,-0.00439579116328348,0.12365591397849462,0.08673469387755102,5.599999999999999,5.493187375245863,4.767399298527214,0.10681262475413611,226,197.9078017353288
94,2023,Curtis Samuel,WR,00-0033282,WAS,12,4,20,13.454590797424316,1,0.5357218278024465,8.0,229,5.984495736854341,0.017467248908296942,0.08951829048908981,68,51,8.090217,508,480.0,800.3128749938915,473.1763286418834,2,3.2349625937640667,437,3182.0,21.190139382495545,0.15560640732265446,1.9582866519620392,0.15266358259239954,13.510438247011953,2.102310756972112,1.9904621473121713,1.8678084143056752,83.01309523809523,18.179407721871392,4.267522110206951,2.031633943787662,2.0539423328005326,2.0696965314657416,11.66117390734605,45.865985453128815,72,140,3.7706844215665134,117.15318392645867,71.28719847332985,0.18219042589751971,1.9311476358890152,666,1.3036618406302474,1103,1.5383458722206373,27.174635119349887,0.138757499594965,866.1595058617688,1.6489151531701483,571.0765184191562,1.5152087440051107,528,3,121.8,70.8,4.646816073541331,-0.48719847332985555,0.10810810810810811,0.12692656391659113,10.15,9.762765327204889,5.940599872777487,0.3872346727951115,528,486.6309194393077
95,2023,D'Andre Swift,RB,00-0036275,PHI,12,167,783,719.1227452754974,4,5.303411945676425,102.3,318,15.27045699816416,0.5251572327044025,0.3472988363291295,45,36,9.477924,208,7.0,342.7974727153778,252.65377420277355,1,0.6699071179609746,375,3114.0,16.776591766392812,0.12,-0.005353209516617309,0.03993106152245686,11.593625498007968,1.3912350597609562,0.02822019034129848,0.6091942657118441,-1.6833333333333336,10.886868686868688,2.0800976020600976,1.0004334835674111,1.1408303918184988,1.2428695696982766,0.8067377440803483,35.47029256820679,212,257,5.973319063637399,168.48785889785827,133.0175663296515,6.271348980328701,1.3892298991478198,693,3.656140023183782,1068,2.901149042413442,32.047048764556976,0.18639217319267481,842.4831109772086,2.421919183081848,592.2407821247936,2.7055571362060893,991,5,165.1,129.1,-3.387858897858286,-3.9175663296514935,0.3059163059163059,0.2406367041198502,13.758333333333333,14.040654908154856,11.084797194137623,-0.2823215748215233,991,971.776519478271
96,2023,D'Ernest Johnson,RB,00-0035628,JAX,10,31,90,145.3065242767334,0,0.5268392908104024,9.0,248,7.914342304113032,0.125,0.06656766545675026,9,8,4.5613785,124,12.0,67.58597826957703,50.09704773830482,0,0.09842513757757843,341,1795.0,14.196347524877638,0.026392961876832845,0.03294220648722452,0.006933131032830699,6.7706772908366535,0.27824701195219126,0.03946951323350816,0.06910052230099094,14.5,11.7,0.3993488202599159,0.19343199949865886,0.22259644375781376,0.24359833324529992,1.8092039483246547,7.029453873634338,40,49,0.6252644283879808,30.321397645466046,23.291943771831708,1.2537097704012776,0.2508595171459058,589,0.6669466656654038,930,0.5162504881466933,22.11068982899067,0.028278829526528774,709.3462740947836,0.4054682003973839,480.4434146751993,0.4486355490293885,214,0,29.4,21.4,-0.9213976454660457,-1.891943771831707,0.06791171477079797,0.05268817204301075,2.94,3.0321397645466046,2.3291943771831707,-0.09213976454660466,214,195.4035720150382
97,2023,D'Onta Foreman,RB,00-0033925,CHI,7,92,381,401.7683119773865,4,2.5158142821567373,62.10000000000001,210,5.667941274073397,0.4380952380952381,0.4438673868525616,13,9,3.943506,55,-4.0,77.61736285686493,61.58908313874036,1,0.5277896719053388,206,778.0,9.662548567634076,0.06310679611650485,-0.11078690511538769,0.054622201193713714,4.884780876494024,0.4019123505976096,-0.0985903851059152,0.24715117473387535,0.43333333333333335,9.571428571428571,0.5434009371554821,0.2884210554749443,0.33158944565988246,0.36332090006582046,1.13714575618293,10.250549793243408,105,118,3.043603954062076,74.84791302922855,64.59736323598514,3.1190340758131287,0.41396784715750234,416,1.7753909173006124,622,1.3317160978373948,15.330489841707472,0.198532726970131,470.7506383711545,1.1145493738604222,324.3657212907521,1.3895910771972277,436,5,82.60000000000001,73.6,7.752086970771455,9.002636764014861,0.25240384615384615,0.18971061093247588,11.8,10.692559004175507,9.228194747997877,1.1074409958244935,436,463.35739511612684
98,2023,D'Wayne Eskridge,WR,00-0036620,SEA,3,2,5,9.965298652648926,0,0.007895679595639415,0.5,55,1.305177171490036,0.03636363636363636,0.0060495078891285164,1,0,0.5991695,0,17.0,21.299141883850098,12.761796037950944,0,0.041607536375522614,101,323.0,4.844513869145885,0.009900990099009901,0.05263157894736842,0.008588588555915985,1.1748207171314742,0.030916334661354582,0.061832669322709165,0.03572885897475233,17.0,0.0,0.0763157894736842,0.03685073260267029,0.034484850418731464,0.03273049096541649,1.8455444650535686,0.5991694927215576,3,4,0.04950321597116203,3.168898257608517,2.5697287648869596,0.11513157894736842,0.02631578947368421,156,0.05821127897589667,257,0.045895599833956,6.149691040635921,0.008049707805490509,201.11028344267652,0.044922207423037916,135.75914377802656,0.05509773741370007,5,0,0.5,0.5,-2.668898257608517,-2.0697287648869596,0.019230769230769232,0.01556420233463035,0.16666666666666666,1.056299419202839,0.8565762549623198,-0.8896327525361724,5,22.72709469059987
99,2023,D.J. Chark,WR,00-0034777,CAR,9,0,0,0.0,0,0.0,0.0,213,5.864361568313675,0.0,0.0,42,23,5.301856,319,581.0,769.2381921363994,378.2336710482825,3,2.301350759807974,307,2107.0,12.295089456718415,0.13680781758957655,2.400925795719784,0.18717641444653704,9.491314741035858,1.2984860557768925,2.6195923369567145,1.6169400996489771,116.3409090909091,6.168782147874147,3.4738950820844896,1.5776422897727373,1.4693997815821838,1.3895447922887356,13.739891351422267,24.322548389434814,42,84,2.301350759807974,75.95402005311091,51.631471663676095,0.0,1.1954980167204277,520,0.7023007900738785,827,0.8763900121511661,18.15945102503209,0.12673019446654266,627.7091667542246,1.0333638299277033,418.0277698526171,1.0435964832821125,319,3,72.9,49.9,-3.054020053110908,-1.7314716636760945,0.08076923076923077,0.10157194679564692,8.100000000000001,8.439335561456767,5.7368301848528995,-0.3393355614567657,319,378.2336710482825
100,2023,D.J. Moore,WR,00-0034827,CHI,12,1,1,4.26478385925293,0,0.012597394941360918,0.1,328,7.195850646327686,0.003048780487804878,0.0017506470826753255,93,70,7.4993343,1003,994.0,1406.9520455378224,743.6452418274048,6,4.413792136590928,343,2258.0,16.341701798839495,0.27113702623906705,5.445427500425958,0.2700937877170402,10.604302788844622,2.8752191235059765,4.6459741046812795,2.4879994099627005,133.6959706959707,14.645732667782548,8.88411597035196,3.0648676021536314,2.9713411852663523,2.8995829571277953,15.921083112789802,59.05692112445831,94,187,4.426389531532289,160.4062608823178,101.34933975785951,0.03125,3.3815444800358594,671,1.6923819966653368,1014,2.2365448224056252,23.53755244516718,0.18805649150836548,761.7318611957891,2.58346522245956,524.8389626660211,2.3440999104354896,1004,6,206.4,136.4,45.99373911768218,35.050660242140495,0.14008941877794337,0.1844181459566075,17.2,13.367188406859817,8.445778313154959,3.832811593140182,1004,747.9100256866577
101,2023,DK Metcalf,WR,00-0035640,SEA,11,0,0,0.0,0,0.0,0.0,226,9.695897183287062,0.0,0.0,88,49,6.2676387,812,1177.0,1503.1834520346601,752.9900188630497,6,7.881245539989322,365,2711.0,18.7016029516235,0.2410958904109589,4.742347349809938,0.4214208568311598,11.284462151394424,2.7206374501992032,4.865680041128109,4.8146711341526185,146.8845238095238,8.480746408656728,7.236835020085147,3.531341757807506,3.255716785095196,3.0577231959107696,20.323038347277066,50.10537505149841,88,176,7.881245539989322,172.69185017773933,122.58647512624091,0.0,2.6114612501454606,591,1.624538053763698,956,2.0004436510489016,28.397500134910562,0.2775330751843359,765.8371539387502,2.500169489934829,524.9522876415052,2.619224080329157,812,6,166.2,117.2,-6.491850177739323,-5.386475126240914,0.14890016920473773,0.18410041841004185,15.109090909090908,15.699259107067212,11.144225011476447,-0.590168197976304,812,752.9900188630497
